0.000000	200.000000
0.001000	158.164062
0.002000	116.328125
0.003000	88.437500
0.004000	60.546875
0.005000	48.593750
0.006000	36.640625
0.007000	33.652344
0.008000	30.664062
0.009000	30.332031
0.010000	30.000000
0.011000	30.000000
0.012000	30.000000
0.013000	30.000000
0.014000	30.000000
0.015000	30.000000
0.016000	30.000000
0.017000	30.000000
0.018000	30.000000
0.019000	30.000000
0.020000	30.000000
0.021000	30.000000
0.022000	30.000000
0.023000	30.000000
0.024000	30.000000
0.025000	30.000000
0.026000	30.000000
0.027000	30.000000
0.028000	30.000000
0.029000	30.000000
0.030000	30.000000
0.031000	30.000000
0.032000	30.000000
0.033000	30.000000
0.034000	30.000000
0.035000	30.000000
0.036000	30.000000
0.037000	30.000000
0.038000	30.000000
0.039000	30.000000
0.040000	30.000000
0.041000	30.000000
0.042000	30.000000
0.043000	30.000000
0.044000	30.000000
0.045000	30.000000
0.046000	30.000000
0.047000	30.000000
0.048000	30.000000
0.049000	30.000000
0.050000	30.000000
0.051000	30.000000
0.052000	30.000000
0.053000	30.000000
0.054000	30.000000
0.055000	30.000000
0.056000	30.000000
0.057000	30.000000
0.058000	30.000000
0.059000	30.000000
0.060000	30.000000
0.061000	30.000000
0.062000	30.000000
0.063000	30.000000
0.064000	30.000000
0.065000	30.000000
0.066000	30.000000
0.067000	30.000000
0.068000	30.000000
0.069000	30.000000
0.070000	30.000000
0.071000	30.000000
0.072000	30.000000
0.073000	30.000000
0.074000	30.000000
0.075000	30.000000
0.076000	30.000000
0.077000	30.000000
0.078000	30.000000
0.079000	30.000000
0.080000	30.000000
0.081000	30.000000
0.082000	30.000000
0.083000	30.000000
0.084000	30.000000
0.085000	30.000000
0.086000	30.000000
0.087000	30.000000
0.088000	30.000000
0.089000	30.000000
0.090000	30.000000
0.091000	30.019531
0.092000	30.039062
0.093000	30.214844
0.094000	30.390625
0.095000	31.093750
0.096000	31.796875
0.097000	33.437500
0.098000	35.078125
0.099000	37.539062
0.100000	40.000000
